Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Woodhouse Fish,Seafood,2,4.0,1783,"['Hard to believe it\'s been 15 years since we used to hang out with Dylan and Rowan at the then ""new"" Woodhouse Fish Company. We got to know these guys pretty...', ""When we came, it was for the $2 oysters. I didn't know how the food would be when I came to this restaurant.\n\nThe atmosphere is airy and small but very..."", 'Went to the $1.25 Oyster Tuesdays and it was SO good. Plump and lush oysters. Fresh.\n\nGreat service.\n\nAlso tried the fried oysters, but the fresh ones were...']",Mission Dolores,37.767662048339844,-122.4284439086914
The Front Porch,Other,2,4.0,3100,"[""The food is good. The staff is friendly. \n\nThe slushy wasn't available the first two times I visited. But it was nice and boozy on my third visit."", 'I was really excited when I saw the menu and vegan options. I made a reservation for 11:30am on a Saturday morning. There were more people after 12pm and...', ""Drinks:\nSlushee of the day - passion fruit daiquiri\nN/A Slushee - lemon basil\nOrdered the n/a slushee. It's light, refreshing, not too sweet, not too basil,...""]",Bernal Heights,37.74380111694336,-122.42203521728516
"La Boulangerie de San Francisco, Pine",Bakeries,1,4.5,814,"['Cute order at the counter spot. Limited bar seating inside, limited sidewalk tables outside. \n\nKale and goat cheese quiche is amazing.', 'Everything we ordered were amazing! \n\nI came here after my annual pet visit at the SF AMC which was around the corner. Looking for a small takeout brunch,...', 'This place is my weekend treat. I love to take everyone who visits sf for a coffee and delicious pastry. \n\nThe pastries are definitely the star of the show...']",Lower Pacific Heights,37.787803649902344,-122.43408203125
The Italian Homemade Company,Italian,2,4.0,302,"[""Little Italian restaurant that doesn't look like much but the food is absolutely delicious! They keep it super simple with the menu as well. Just pick the..."", 'I ordered through my workplace lunch portable and got the meat ravioli. Typically have low expectations for Italian for my lunch options however I was blown...', ""Grabbing quick dinner before going back to work. We tried Fettuccine with pesto and their special which I don't remember what it called but served with...""]",Civic Center,37.7744140625,-122.42093658447266
Donaji ,Mexican,2,4.5,84,"['Darling little restaurant and outstanding food.  The interior is clean and spacious, with pretty string lights, lovely plants, and colorful paintings by a...', 'A cute place but there are plenty of better mexican spots in the mission IMO! \n\nI am vegetarian and ordered the mushroom fried masa and potato and soyrizo...', ""I'm just sitting at the bar, as a single.  Owner comes to make me move aside because he wants to seat a woman and her party who need some seats in a row.  I...""]",Mission,37.75223159790039,-122.41545867919922
Ebisu,Sushi Bars,2,4.0,1945,"['I rarely eat Japanese food but this is a great mom and pop place. The staff is so nice and the food is so good! \nMy husband comes for the Omokase and orders...', 'Overall: 4/5\nFood & service: 4/5\n\nThe food is good but the place is overhyped. With long wait lines to be seated, the servers are doing the best that they...', 'This is our go to Sushi Restaurant!\n\nSUSHI IS FRESH!!!\n\nYou can definitely taste the QUALITY IN EVERY BITE!!!\n\nPHENOMENAL :D\n\nWe usually take it to go...']",Inner Sunset,37.76445388793945,-122.46641540527344
QingShu,Other,2,4.0,112,"[""Sichuan pickled pepper is where it's at, people. \n\nYou might get a little sticker shock at the end when you check out but unlike tangbar, the broth is..."", ""Really interesting place! I've never been to a place like this before. Came here around Sunday around 6:30 and only 1 table was occupied. It was my first..."", 'I like the concept. Pick a basket. Put all ingredients you want in a basket. The ingredients did not look very fresh (I saw a bug in some of the...']",Inner Sunset,37.7642707824707,-122.46669006347656
Akiko's Restaurant,Sushi Bars,3,4.0,1953,"['Called and got a day of Friday night reservation for a party of two. Street parking.\n\nHad the most phenomenal omakase of my life. Everything was beautifully...', 'This place is impossible to get a reservation. I have called this place for two weeks straight with no avail. No one ever picks up.\n\nIn the prompt of the...', 'This was a wonderful surprise lunch with my husband as I crossed into another birthday year. \nWhat a wonderful local gem full of omakase.  this truly is...']",Downtown / Union Square,37.79058074951172,-122.40465545654297
JJamPPong,Chinese,2,5.0,191,"[""Great food! \nFirst time trying the Black bean noodle and won't be the last. They also go above and beyond in terms of customer service. No wonder they have..."", 'Food was absolutely amazing, highly recommended the spicy raw crab. Everything came out super fast and the workers are also very nice!', ""@jjamppong_restaurant \nFinally I can find a Korean restaurant that has raw crab in SF!! Don't have to go all the way down to LA:') \nAnd we saw they have...""]",Crocker Amazon,37.71466827392578,-122.44229888916016
Ryoko's,Sushi Bars,2,4.0,3250,"[""It's a small dive-bar feeling sushi place w/ a security guard out front. We stopped by on a weekday for dinner and there were no wait. The service was good..."", 'I was very fortunate to take time off from work this week and come visit my friends & family in California. My friend, her boyfriend, and I decided to get a...', ""I hate the fact that I feel the need to do this, but this place doesn't deserve me (or you) as a customer. \n\nhere's why: \n1. It's overpriced, especially for...""]",Lower Nob Hill,37.78820037841797,-122.41205596923828
Wasabi Bistro,Sushi Bars,2,4.0,531,"[""This place is seriously the best place in the castro! My friends and I come here about every other month. We start off with their AYCD that's $10/person. It..."", 'Came here with friends for the $10 AYCD. We arrived around 3:45pm on a Saturday afternoon, so the restaurant was pretty empty and the waiter quickly took...', 'The food here is okay but the all you can drink is amazing! \n\nThe service here is great and super accommodating!! I came here for a birthday party and they...']",Castro,37.76041030883789,-122.43515014648438
Palmyra,Mediterranean,1,4.0,979,"['Was looking for restaurants in Lower Haight, and came across this gem. I was curious to try it out because the Yelp listing had the ""Syrian"" tag, and I had...', 'I could not decide between the Lamb & Chicken Wrap Shawarma so I opted to get 2 meals in one visit. Both wraps were generous, and bountiful but the Lamb was...', ""We had our first meal from Palmyra and really enjoyed it. I had the mujaddara wrap and added fries inside (they're stingy on the amount of fries added for...""]",Lower Haight,37.7718505859375,-122.4339370727539
Ryoko's,Sushi Bars,2,4.0,3250,"[""It's a small dive-bar feeling sushi place w/ a security guard out front. We stopped by on a weekday for dinner and there were no wait. The service was good..."", 'I was very fortunate to take time off from work this week and come visit my friends & family in California. My friend, her boyfriend, and I decided to get a...', ""I hate the fact that I feel the need to do this, but this place doesn't deserve me (or you) as a customer. \n\nhere's why: \n1. It's overpriced, especially for...""]",Lower Nob Hill,37.78820037841797,-122.41205596923828
Wasabi Bistro,Sushi Bars,2,4.0,531,"[""This place is seriously the best place in the castro! My friends and I come here about every other month. We start off with their AYCD that's $10/person. It..."", 'Came here with friends for the $10 AYCD. We arrived around 3:45pm on a Saturday afternoon, so the restaurant was pretty empty and the waiter quickly took...', 'The food here is okay but the all you can drink is amazing! \n\nThe service here is great and super accommodating!! I came here for a birthday party and they...']",Castro,37.76041030883789,-122.43515014648438
Palmyra,Mediterranean,1,4.0,979,"['Was looking for restaurants in Lower Haight, and came across this gem. I was curious to try it out because the Yelp listing had the ""Syrian"" tag, and I had...', 'I could not decide between the Lamb & Chicken Wrap Shawarma so I opted to get 2 meals in one visit. Both wraps were generous, and bountiful but the Lamb was...', ""We had our first meal from Palmyra and really enjoyed it. I had the mujaddara wrap and added fries inside (they're stingy on the amount of fries added for...""]",Lower Haight,37.7718505859375,-122.4339370727539
b&b - Banh Mi & Boba,Other,1,4.0,320,"['Come here twice, first time only drinks. \nTheir drinks & price point are good. \nTheir bahn mi, $11, pricey but damn worth it. \nThe pate was a bit spicy...', 'The workers were so communicative. They let us know that our order was going to take a while because of how many orders they were trying to complete and...', 'Came on a Monday a little after noon and there was no wait. I had called before going because on Google it said they were closed but Yelp said they were...']",Inner Sunset,37.76377868652344,-122.47569274902344
Ken,Japanese,4,5.0,64,"['Ken Ratings: 4.6/5 \n\nFood: 5/5 - My boyfriend took me to Ken just because I wanted to go, no special occasion. Ken definitely stands out from most of the...', 'With only 6 seats available, this is as intimate of a sushi experience as you can get.  Ken is the owner/featured sushi chef.  He offers 2 seatings and...', ""Occasion: Birthday Dinner \n\nMy BF surprised me at Ken for my birthday and it was definitely an one-of-a-kind omakase experience! (I've been to 11...""]",Lower Haight,37.77151870727539,-122.43688201904297
Jane The Bakery,Bakeries,1,4.5,552,"['The bread is excellent \nUnfortunately you have to wait too long to have served? Because the attendant are just walking and talking instead of care about...', 'The pastries!!! Baked to perfection! This is not your sad Starbucks croissant. This is gourmet! I got the ham and cheese croissant, flaky and buttery and...', 'All the pastries, sandwiches, pretty much everything tastes amazing. The staff is super helpful and nice, definitely felt welcomed. \n\nI had the chicken...']",Western Addition,37.78379821777344,-122.43411254882812
PoBoys Kitchen,Other,2,4.5,167,"['The food was out of this world i really enjoyed the gumbo \n\nOkay \nFried Oyster Sandwich', ""Cool hole in the wall place in the middle of Portero Hill super close to my place! \n\nGood: \n- Super nice staff \n- Unique ambiance - very NOLA - and I've..."", 'Service was good the place was small but offered indoor and outdoor seating.  Menu was just right small enough to find a good meal.  Smelled good inside I...']",Potrero Hill,37.76230239868164,-122.39730834960938
Tony's Pizza Napoletana,Pizza,2,4.0,6079,"['their pizza is very good, the waiter friend was very nice, the taste is excellent\n\nAward Winning Margherita', 'Great Pizza, St Louis needs small chunks of sausage, a little more sause, close though', 'Flew from California to Southern Pines, NC., boarded an Amtrak train destined for St. Albans, Vermont.  Stop over in New York and spent one night at the...']",North Beach,37.800331115722656,-122.4090576171875
The Brixton,Other,2,3.5,80,"['I came here for happy hour after work with my coworkers and it was a great vibe. It was empty when we arrived at around 5:30pm but people started to trickle...', ""An all-American restaurant and bar right by Oracle Park, so the location is unbeatable if you're going to a game (or if you just want to watch from their..."", ""Good drinks and food. Great for groups and happy hour. Definitely check them out if you're in the neighborhood. Much less bro-ey and annoying than the one...""]",South Beach,37.7805061340332,-122.39013671875
Uncle Boy's,Other,1,4.0,722,"[""Really??!!  Uncle Boy's is a signature Filipino familial title.  Oh, there's also the pork lumpia, too. \nSeriously, odd location, but so worth the ride into..."", ""Greasy and expensive onion rings. I mean it's flat and not crunchy. $8.00 for an order. \nCompare to Habit burger, it's day and nights comparison with the..."", 'I want to like this place, but ....\n\nWhat I like: burgers have an open flame yumminess (is this a word)? Typically went with the OG as the most outstanding...']",Inner Richmond,37.77724838256836,-122.46156311035156
STIX,Other,1,4.0,351,"['Mmmm so good! \n\nKorean cheese dog is my favorite thing! I was around the area and hungry so I grabbed \n\n- mozzarella cheese dog: so cheesy, cripsy, soft,...', 'Tastes decent, good crisp and mozzarella and hotdog is as expected. Lower points for the value and that the combodog is disappointing. The other reviews are...', 'I love Korean food and actively seeked out different places with Korean food. Korean corn dogs are definitely a popular street food and it was nice to see...']",Parkside,37.74258041381836,-122.48085021972656
Canela Bistro & Wine Bar,Other,3,4.5,746,"['Excellent food and great service. They were able to accommodate us when we got a reservation nearly two hours before the designated time. \n\nNearly...', ""Cute and intimate Spanish restaurant located on Duboce's Market St. We stopped by here for dinner without a reservation and it was crowded when we came, but..."", 'What a dining experience! Came here for a group dinner and the tapas really blew me away. I recommend making a reservation online (if your party is larger...']",Duboce Triangle,37.76487731933594,-122.43244171142578
Burma Love - Downtown,Other,2,4.0,313,"[""Had reservations for dinner on a Tuesday night, and I am so glad we did because even though it was Tuesday, the place packed! We didn't have to wait long..."", 'The food is beyond delicious!! Great service as well. We were a walk in, yet they were able to accommodate us! \n\nThe salad laphet is a must have, the Samusa...', ""If you're looking for a nice dinner before a show at the Warfield, look no further! I loved this place so much and I would come back again. My boyfriend and...""]",South of Market,37.78290939331055,-122.4078598022461
The Monk's Kettle,Other,2,4.0,2289,"['One of my favorite tap rooms in SF! I ended up coming here twice. Once on a Wednesday at 2pm and once on a Saturday at 4:45pm. Both were different due to...', 'This place used to be so good. Hot pretzel knot and a conversation over a La Fin Du Monde. I used to come here so often that the server gave me a discount....', 'Lamb burger was sooo dry.\n\nMonks burger was sooo mediocre. \n\nCrispy wings such a rip off with barely any flavor or crunch.\n\nI have no idea why this spot has...']",Mission Dolores,37.76472854614258,-122.4229736328125
Fifth Arrow,American (New),2,4.5,92,"['We hosted our post wedding event at Fifth Arrow to end our wedding weekend. It was perfect for both adults (full bar) and kids (bowling and games). It fit...', 'My previous employer rented this whole place out for a late holiday party! This was in January 2020, before the pandemic hit.\n\nWe entered and there was coat...', 'Pre-pandemic review. We came here to celebrate a birthday and had such a fun evening with friends. Reservation and check-in was super smooth and service was...']",Downtown / Union Square,37.787559509277344,-122.40959167480469
Kazan,Japanese,2,4.5,546,"['Came here on a Saturday night for a party of 3 around 6pm and we were seated immediately without a reservation. The host/waitress was great!\n\nWe...', 'After seeing my friend try Kazan and reading amazing reviews about this place, I decided to give this place a try. I came here on a Saturday around noon and...', 'Look at the fish that are so fresh and of good quality!\nIf you order ""Omakase"" or Nigiri Sampler"" you will find out!\nWhen you taste it, you will be...']",Mission,37.75269317626953,-122.4084701538086
Barrio Ghirardelli Square,Mexican,2,3.5,98,"['Good lunch. Wish the bartenders had more energy. Food and drinks were good. But service to me is everything.', 'This specific Barrio location offers stunning views of the bay and is in a prime location near a multitude of hotels and other stores. This area can...', 'This place is mediocre at best. \nHad margarita which was either stale or had premix in it. Very price with very subpar service. \nTheir tequila is bottom...']",Aquatic Park / Ft. Mason,37.80598449707031,-122.4229507446289
Uva Enoteca,Italian,2,4.0,957,"['This place was tasty! Visited on a Thursday evening. Not too busy but I do recommend making a reservation. The food came out really fast. Service was a bit...', 'I went to Uva Enoteca on a Friday afternoon to get happy hour and an early dinner! My friend and I opted to sit outside, but there was quite a lot of open...', 'This is a lovely happy hour option! Drinks, appetizers, and entrees are super reasonable price and very delicious. Think $10 pizzas and pastas. This is my...']",Lower Haight,37.77201461791992,-122.43152618408203
The Morris,American (New),3,4.5,346,"['Came by for dinner the other night and it was a phenomenal experience! Made a reservation online via Resy and our table was ready upon arrival. There is a...', 'Have come here for a few occassions and i will throw down the recommendation card for this one.  The service has always been wonderful, the food flavorful,...', ""What a surprise this place was! I haven't been to the Potrero hill area since I lived in the design district, but stopped by last night with a coworker to...""]",Mission,37.76296615600586,-122.40856170654297
Inle Burmese Cuisine,Other,2,4.0,153,"[""Granted I've only gotten this takeout, but their beef and chicken curries are really good and really hit the spot. \n\nThe rice has great consistency, and the..."", ""TLDR: Pretty decent food and more affordable than Burma Love! The food isn't as tasty, but it's a good option in Noe Valley. Get the garlic noodles!\n\nPrice..."", 'It was okay. Given the reviews, I was expecting a lot more flavor out of this place. The place is a charming corner restaurant in Noe Valley, and its...']",Noe Valley,37.750221252441406,-122.42756652832031
Hi-Way Burger & Fry,Other,2,4.0,255,"[""Cool place, fast service, nice staff, menu as in other places. The place is not big, but it's cozy. I buy fries and hamburgers here, tried cheese fries..."", 'I love this place!!! This is my current go to spot for a really solid + delicious burger (and extras) at a great price.\n\nI usually get the cheeseburger and...', 'If you avoid gluten & wheat AND love a good (clean) burger AND fries AND sometimes some decent veggie options on the side, please try Hi-Way!\n\nThey have gf...']",Noe Valley,37.75149154663086,-122.42875671386719
Pork Store Cafe,Breakfast & Brunch,2,4.0,1430,"[""I struggled with this review. \n\nFor what it is, this is a five star place. Overall, maybe four?\n\nIt's a 'greasy spoon'. The gate is heavy, meaty, greasy,..."", 'TLDR: rating is based on a bad experience, food is good.\n\nCame here for brunch on Sunday morning and it was PACKED!\n\nWe were a group of 5 & waited for about...', 'A classic diner style breakfast with great service and tasty food! When we arrived we had a small wait but the waitress came out with coffee mugs and...']",Haight Ashbury,37.77000045776367,-122.44625091552734
Greens Restaurant,Other,3,4.0,2288,"['One of favorite Vegetarian restaurants.  Food is great, well prepared.\n\nDining experience was definitely degraded by not partaking in the amazing view...', 'Greens was absolutely delicious, the waiter was very thoughtful, and the sunset view was amazing! \n\nCame here for my birthday dinner with a group of 5. We...', ""Couples date at Greens and we were a little late because we didn't realize how difficult parking would be here. That was our bad, of course it's SF. Lol....""]",Aquatic Park / Ft. Mason,37.806678771972656,-122.43209838867188
Tacos El Patrón,Other,2,4.0,715,"[""Yo this place is popping off on so many levels. The Taco el patron and birria are the most flavorsome flavors I've ever had in my mouth. Just tried the tres..."", ""wtf this food is so fucken good im not even playin. like this is authentic stay blessed y'all my friend says the burria is fire asf. #woke"", 'The SPOT for tacos\n\nLocation\nRight at the outer edge of the mission, this no frills eatery is serving up tasty tacos from 10-10. Originally from Pleasant...']",Mission,37.74894714355469,-122.4161376953125
Rooster & Rice,Other,2,4.0,59,"['Super comfort but tasty simple food. Easy for ordering and pickup, sometimes parking can be hard.\n\nSuper easy spot for covid takeout.  if you order by phone...', ""Really love Rooster & Rice's sauce and broth, but there's a lot of other competitors who serve similar foods for far cheaper. Rooster and Rice's previous..."", ""Their pricing doesn't match the final order on the bill. The Original is listed at $15, but the bill makes it $17.95. With taxes and fees I ended up paying...""]",Castro,37.76084899902344,-122.43364715576172
Halal Dastarkhan,Other,2,4.5,225,"[""This was my first time trying Uzbek food and I'm already a fan. The entrance is both loud and nondescript at the same time, I had to stare hard at it before..."", ""Beautiful inside.\nVery reasonably priced.\nWaited for food for over 30 min and place wasn't even busy at all - 4:00pm Sunday afternoon.\nService is non..."", 'Great food, sizes. Friendly personnel. Reasonable price-for-value. Definitely recommend going!\nWe came with a stroller and one of the guests even offered...']",Lower Nob Hill,37.78829574584961,-122.41839599609375
El Techo,Other,2,4.0,2496,"['Came during a Wednesday HH and was seated right away. LOVE the views here- able to enjoy decent priced food and drinks while watching the sun set. \n\nReally...', 'Cons- Poor service, demeaning attitudes, overpriced, bland food, watery margaritas\n\nPros-  Rooftop dining, cold ice-water', ""Beautiful views and yummy food and drinks! I wish i knew about it sooner!\n\nWe came right when happy hour was ending unfortunately, but the prices don't seem...""]",Mission,37.75661087036133,-122.41927337646484
Cantina Los Mayas,Mexican,3,5.0,36,"['Classy, upscale addition to the neighborhood!\nJuben (one of the owners) and his lovely staff provide amazing service, very timely and friendly. \nGreat...', 'I do see where many of the reviews citing price come from, but inflation is real, rent is expensive, and I respect anyone who sets prices that are realistic...', 'Good, not great.\n\nPros:\n* Guacamole was excellent! It comes in the traditional bowl.\n* They gave us an ice cream on the house!! Omg, thank you.\n* Service...']",Inner Richmond,37.77701187133789,-122.46350860595703
Beyond Cafe,Chinese,2,4.5,130,"[""Places like this remind me of Hong Kong, where I'm from. This place is known for their cart noodles, which you can select various ingredients + broth to..."", 'Been here like 5 times so far, \nWon ton noodles excellent the noodles are like no other I ever had so I enjoy them for my won ton fix\nCurry beef lo Mein for...', ""First I wanna say I haven't been here yet and I tried real hard twice trying to come. Both time I was not able find a street parking and was not able to go...""]",South of Market,37.77241134643555,-122.40750122070312
Dong Bei Mama,Chinese,2,4.0,449,"['Came here years ago with the family. Since then, they changed ownership. I didn\'t realize this since the English name ""Dong Bei Mama"" is the same. But, my...', 'We enjoyed everything we ordered and I was impressed with the flavors of the Dongbei region of China, completely unique to my palate.\n\nThat being said, I...', 'There are couple of dishes that were worthy of the 5 stars. I liked the roast beef stuffed rolls that were very good ( although it could have used a bit...']",Inner Richmond,37.780574798583984,-122.47035217285156
Abu Salim Middle Eastern Grill,Other,2,4.5,236,"['Wow I am from Palestine and I can really say Abu Salims is doing it right. I felt like i was back home in my village with evey bite i took. Good Job Abu...', 'Really wanted some food from back home and was in SF just shopping on haight till I saw this place and saw the menu and went in immediately, amazing food...', 'Visiting here from LA.  Husband are vegan and eat a lot of middle eastern food.  \nWe wandered into Abu Salim and are so glad we did.\n\nI had the Stuffed...']",Haight Ashbury,37.769676208496094,-122.4483413696289
Proposition Chicken,Other,2,3.5,58,"[""The Market Street location was a Pain to access, so I'm happy they opened within Laurel Village. \n\nRegarding Lunch, I opted for a Healthier Version of..."", ""Karl the Fog may have clouded the last day of Fleet Week in the Bay Area skies.  But it wouldn't cloud our very spirits when it comes to doing things we..."", ""Should I expect to be propositioned at Proposition Chicken? Probably not since I don't wear anything remotely provocative or slap on cheap cologne when I...""]",Laurel Heights / Jordan Park,37.78628921508789,-122.45108795166016
Beach Chalet Brewery and Restaurant,Other,2,3.0,3157,"['Absolutely baffled by the reviews of this restaurant! After a day in the City we decided to escape the Fleet Week crowds and try this place - we expected a...', ""Hi GarT,\n\nWhether it's your most popular dish is irrelevant and does  not address my concern. You advertise braised, not brined, beef however your menu..."", 'I have good memories of events and dining at beach chalet, however, the lunch meal I had a week ago in September was terrible.  This was disappointing...']",Golden Gate Park,37.76947021484375,-122.51024627685547
Per Diem,American (New),2,4.0,808,"['Came here for lunch with a friend. We were looking for a place that had wine and good food. This place has both that and exceptional service!\n\nShoutout to...', 'Came here with a few friends after work since it seemed like a nice casual dinner spot.\n\nFOOD - 4 stars - Between the three of us, we tried the cheese...', 'Great lunch spot. Noisy enough to be private but intimate enough to be heard. \n\nThe food is well prepared. The menu is straightforward, fun without being...']",Financial District,37.79008483886719,-122.40123748779297
Barcha,Mediterranean,3,4.0,649,"['We had a birthday celebration here and they were incredible. A high top table toward the back and a preselected menu served family style. Every dish was...', 'Great food! Great atmosphere!\n\nMy coworkers and I came to visit Barcha for lunch with a Wednesday reservation. We were quickly seated and served by Orlando!...', ""I like this place quite a bit but only for lunch. Their dinner menu is honestly way worse than lunch. I've tried basically everything on their menu and the...""]",Financial District,37.79099655151367,-122.3974838256836
Craftsman and Wolves - The Den,Coffee & Tea,2,4.0,116,"[""Delicious breakfast spot in the heart of the Bayview. Located on the corner of Yosemite plaza, it looks like it's the only business open right now...."", 'Gee, I had no idea Craftsman and Wolves had a bakery cafe in Bayview. ""BAYVIEW? Ooooh, I\'m dyin\'!"" That was my Bugs Bunny impersonation. I can do Daffy Duck...', 'A cute little coffee shop with Instagram-worthy pastries found in the heart of Bayview. There are not many coffee shops around in the area, so the Den,...']",Bayview,37.726905822753906,-122.39126586914062
Tartine Bakery,Bakeries,2,4.0,8556,"['I am not typically a fan of pastries, but this has to be one of my favorite bakeries. I got the almond lemon cake and banana cream tart which were both...', ""We've been here several times now.  It's special. The bread.... and I'm NOT that into bread.... is FANTASTIC! Country bread is their staple but I ask for..."", 'We went on a Saturday around noon and the line was about 15 minutes! \n\nThe bakery has a lot of unique items and looks so good! I got the classic pain au...']",Mission Dolores,37.76131057739258,-122.42430877685547
Marlowe,Other,3,4.0,2762,"[""I finally tried this place for the first time while I was in SF this weekend since I'd been hearing such good things about it from a friend. I'm so glad I..."", ""I've always walked past Marlowe but never visited until this past weekend and I'm so glad I did! Marlowe resembles restaurant bars in nyc - small and..."", ""We used to live in SOMA in 2011 so it was nice being back in the ol' neighborhood for lunch.\n\nWe've been to their previous location on Townsend a bunch of...""]",South of Market,37.77827835083008,-122.39685821533203
Papito Hayes,Mexican,2,4.0,899,"['Great food, great service, great company! \n\nWe ordered the margarita, carnitas quesadilla and carne asada fajitas.', 'This place is always popular so I decided to finally try it. We got a watermelon margarita which was the daily special. I shared a duck enchilada, sautéed...', 'I went here once last year and really enjoyed their enchiladas.\n\nThis time, they overcharged for a side and took a while to resolve it after it was pointed...']",Hayes Valley,37.776634216308594,-122.42339324951172
Osmanthus Dim Sum Lounge,Other,2,4.5,442,"['Amazing food and customer service! Food was fresh and delicious. The restaurant was very clean, they accommodate animals. The serving staff provided my dog...', 'Like with most places in SF, parking is either meter or a nearby parking lot. \n\n\nThe interior of this restaurant is quite spacious for SF and the atmosphere...', ""Interior is very spacious and well-decorated. We were seated right away. The establish's style seems to cater to Western folks and because of that, it did...""]",North Beach,37.79819107055664,-122.40569305419922
La Fusión,Other,2,4.5,1182,"['Honestly one of my favorite places to eat in downtown. Everything is so good and all made by one man. Eddie puts so much love into each meal and for being a...', 'Wow! This special family-owned restaraunt amazed us with their unique menu. We ordered several appetizers, main courses and desserts and each item impressed...', 'Had lunch here with a couple co-workers, and we enjoyed the food. The person that greeted us was the host, server, and chef until a bit before we were...']",Financial District,37.7916374206543,-122.40369415283203
Brazuca Grill,Other,2,4.5,26,"['Wow!!!! The food is delicious!!!!! OMG the Heaven bread is light and fluffy!!! So delicious!!! Thank you for coming to kaiser Redwood City today!!!!  We...', 'A Brazilian food truck that has some fusion options like tacos, burritos, quesadillas and fried rice.  They also have bowls which seem more traditionally...', 'Wowww... soooo yummy. I thought this meal was good. I ordered tacos!\n\nI think the mixture and combination of flavors make for a memorable meal. Will...']",Dogpatch,37.75804138183594,-122.39167022705078
Home Plate,Breakfast & Brunch,2,4.0,1465,"['Looking for a nice homey brunch with family. Your next stop should be Home Plate. This amazing restaurant is full with love and great food and services....', 'Everything at this restaurant was a disaster, starting with the hostess, who looked like she would shank anyone who approached her. Why you would chose the...', ""Great food and service. Pancakes are the bomb. Family-friendly. Cute spot. However, please replace\nChairs or clean them. They're so dirty and unappealing to...""]",Marina,37.799903869628906,-122.43717193603516
El Burrito Express,Mexican,2,4.0,815,"['Came here on a weds around 2 pm and ordered an al pastor burrito with melted cheese and extra pico di gallo, I remember eating here pre COVID and it was...', ""I don't even know why I bother eating in this are. All of the food is overpriced and poor quality. \n\nI ate here for the first time six months ago and was..."", ""I've only ever gotten delivery here, but in the two years of ordering via Postmates/Uber Eats, the experience has been solid each time. The only thing that...""]",Lower Pacific Heights,37.786460876464844,-122.4398193359375
Pica Pica Arepa Kitchen,Other,2,4.0,1629,"[""Not sure if I will make effort to return and here is why. \n\nPARKING\nI came on a Sunday because I was in the area. Almost didn't make it because parking was..."", 'I went to dinner with some friends here.  The food was different and very tasty.  The entrees ranged from small to a full meal.  We got the nachos as an...', 'This was my first time trying an arepa, and it was great! I ordered the sweet yellow arepa with the shuli filling. Normally, when I order vegan food at a...']",Mission,37.76647186279297,-122.42190551757812
Geary Kebab House,Other,2,4.5,125,"['I had lahmacun and ayran which was realy great, i loved how crunchy the and thin it was and great size.\nThe atmosphere felt like i was in Istanbul and the...', ""Amazing pide and lamacun! I would encourage everyone to order them as I can't find them anywhere else in the Bay Area. Great atmosphere and ambiance. Family..."", 'Geary Kebab House is more than it looks - from the outside it might just look like your run of the mill kebab shop, but their food definitely delivers a...']",Inner Richmond,37.78090286254883,-122.46026611328125
Zaytoon Mediterranean,Mediterranean,2,4.0,140,"['I walked past Zaytoon and noticed they were empty. The place I wanted to go had a wait, so I went back to Zaytoin. Very glad I did. The order-taker/sever...', 'For its price point, this is really tasty! Great value. \nHighly recommend the Mezze platter, lamb and chicken platter and side of fries. Everything tasted...', 'If you are HUNGRY for some Mediterranean food, COME HERE!! This meal was bomb, and they do not kid around when it comes to portions! I got the chicken...']",Panhandle,37.775150299072266,-122.43804168701172
Golden Boy Pizza,Pizza,1,4.5,4055,"['I can here with my girlfriend after another friend who lives in the city suggested Golden Boy! It was weekday and midday so not much of a line maybe three...', 'I live in the hood, but usually get my pizza from other establishments. So this was my first time trying Golden Boy. I ordered a slice of the veggie pesto...', ""heard good things about this place so I dropped by!\n\nit's considerablt easy to get here by bus, and it's relativity close to the city center!\n\nI ordered the...""]",North Beach,37.79979705810547,-122.40807342529297
Yama-chan,Japanese,1,4.0,183,"['I pick up takoyaki from this place almost every time I visit Japantown. Unlike the usual knockoffs, you get big and juicy octopus, and the seasonings are...', 'My experience here was quick and wonderful. It is just a little stall with an order window and to the point menu. The workers are very kind and pick your...', ""Love takoyaki! One of our favorite snack foods to get at Japantown. Basically it's a ball-shaped flour batter with little pieces of octopus inside and is...""]",Japantown,37.78508377075195,-122.4305648803711
DragonEats,Vietnamese,1,4.5,469,"['Dragoneats is like our favorite banh mi place in SF so far because the bread alone is amazing (is this acme??). We fell in love with their location in Soma...', 'Decent grab-and-go banh mi sandwiches, on ""colorful"" Haight St.  ~$9 each, with long jalapeño slivers rather than circles (props, as slivers should be how...', 'Summary: If you want a standard banh mi, this place might not be for you as they have a slightly elevated, non-traditional take. I pass their memorable...']",Civic Center,37.77836990356445,-122.42314910888672
Hina Yakitori,Japanese,4,4.5,95,"[""Since Covid, I have been dreaming of traveling to Japan for authentic Japanese Yakitori.  Hina brings me to Japan without the long 12 hour flight. Here's..."", 'Their chef spent some time in Japan.  So both the yakitori grilling skill and ingredient selection are up to pare.  They are omagase only so whatever the...', ""A truly unique 21 course experience that you should definitely try at least once. It's a cozy 10-person omakase-like setting where you get to see each...""]",Alamo Square,37.777069091796875,-122.43791961669922
