ID,Name,Image,Url,Review count,Category,Rating,Price,Latitude,Longitude,Address,City,State,Country,Phone,Review
RWOXlFAOGpVa1Pzo_SjhdA,Fifth Arrow,https://s3-media3.fl.yelpcdn.com/bphoto/0lzR-u6EN6DgVBwFeiWVFQ/o.jpg,https://www.yelp.com/biz/fifth-arrow-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,92,American (New),4.5,$$,37.78756,-122.40959,430 Mason St,San Francisco,CA,US,(415) 872-5744,"['We hosted our post wedding event at Fifth Arrow to end our wedding weekend. It was perfect for both adults (full bar) and kids (bowling and games). It fit...', 'My previous employer rented this whole place out for a late holiday party! This was in January 2020, before the pandemic hit.\n\nWe entered and there was coat...', 'Pre-pandemic review. We came here to celebrate a birthday and had such a fun evening with friends. Reservation and check-in was super smooth and service was...']"
kUxtjTa2vCSWQvr00YwxQw,Kazan,https://s3-media3.fl.yelpcdn.com/bphoto/YFjJ96YGoB-U2j0GFpZ7UQ/o.jpg,https://www.yelp.com/biz/kazan-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,546,Japanese,4.5,$$,37.752694,-122.408469,2809 24th St,San Francisco,CA,US,(415) 282-2001,"['Came here on a Saturday night for a party of 3 around 6pm and we were seated immediately without a reservation. The host/waitress was great!\n\nWe...', 'After seeing my friend try Kazan and reading amazing reviews about this place, I decided to give this place a try. I came here on a Saturday around noon and...', 'Look at the fish that are so fresh and of good quality!\nIf you order ""Omakase"" or Nigiri Sampler"" you will find out!\nWhen you taste it, you will be...']"
nTzSRIX2OJHnwM8R1rhz4A,Barrio Ghirardelli Square,https://s3-media1.fl.yelpcdn.com/bphoto/SrifgWJy9czhOL7R0GzOoA/o.jpg,https://www.yelp.com/biz/barrio-ghirardelli-square-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,98,Mexican,3.5,$$,37.80598625676592,-122.42294772194066,900 North Point,San Francisco,CA,US,(415) 741-2000,"['Good lunch. Wish the bartenders had more energy. Food and drinks were good. But service to me is everything.', 'This specific Barrio location offers stunning views of the bay and is in a prime location near a multitude of hotels and other stores. This area can...', 'This place is mediocre at best. \nHad margarita which was either stale or had premix in it. Very price with very subpar service. \nTheir tequila is bottom...']"
8FEy6ZgLlP9RlE_C_6KpKw,Uva Enoteca,https://s3-media2.fl.yelpcdn.com/bphoto/dzdkvgJFOfMilB7YGRRXqQ/o.jpg,https://www.yelp.com/biz/uva-enoteca-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,957,Italian,4.0,$$,37.7720139920712,-122.43152461946,568 Haight St,San Francisco,CA,US,(415) 829-2024,"['This place was tasty! Visited on a Thursday evening. Not too busy but I do recommend making a reservation. The food came out really fast. Service was a bit...', 'I went to Uva Enoteca on a Friday afternoon to get happy hour and an early dinner! My friend and I opted to sit outside, but there was quite a lot of open...', 'This is a lovely happy hour option! Drinks, appetizers, and entrees are super reasonable price and very delicious. Think $10 pizzas and pastas. This is my...']"
KqGOvG1m5jgDL-pKGXEoNQ,The Morris,https://s3-media2.fl.yelpcdn.com/bphoto/2ehDReMQKYpdnpfcLy0ZNQ/o.jpg,https://www.yelp.com/biz/the-morris-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,346,American (New),4.5,$$$,37.762967,-122.40856,2501 Mariposa St,San Francisco,CA,US,(415) 612-8480,"['Came by for dinner the other night and it was a phenomenal experience! Made a reservation online via Resy and our table was ready upon arrival. There is a...', 'Have come here for a few occassions and i will throw down the recommendation card for this one.  The service has always been wonderful, the food flavorful,...', ""What a surprise this place was! I haven't been to the Potrero hill area since I lived in the design district, but stopped by last night with a coworker to...""]"
0LJsX2X0kvVtP9GFD1DXkg,Inle Burmese Cuisine,https://s3-media1.fl.yelpcdn.com/bphoto/AqpY6Vk10DNPlYE5dtoONA/o.jpg,https://www.yelp.com/biz/inle-burmese-cuisine-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,153,Burmese,4.0,$$,37.75022,-122.42757,1298 Church St,San Francisco,CA,US,(415) 374-7378,"[""Granted I've only gotten this takeout, but their beef and chicken curries are really good and really hit the spot. \n\nThe rice has great consistency, and the..."", ""TLDR: Pretty decent food and more affordable than Burma Love! The food isn't as tasty, but it's a good option in Noe Valley. Get the garlic noodles!\n\nPrice..."", 'It was okay. Given the reviews, I was expecting a lot more flavor out of this place. The place is a charming corner restaurant in Noe Valley, and its...']"
RNQAf0JNiwRW_bsGM9xA4Q,Hi-Way Burger & Fry,https://s3-media3.fl.yelpcdn.com/bphoto/HYHH4UsHPMMgJt89i59u7Q/o.jpg,https://www.yelp.com/biz/hi-way-burger-and-fry-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,255,Burgers,4.0,$$,37.75149,-122.42876,3853 24th St,San Francisco,CA,US,(415) 641-6000,"[""Cool place, fast service, nice staff, menu as in other places. The place is not big, but it's cozy. I buy fries and hamburgers here, tried cheese fries..."", 'I love this place!!! This is my current go to spot for a really solid + delicious burger (and extras) at a great price.\n\nI usually get the cheeseburger and...', 'If you avoid gluten & wheat AND love a good (clean) burger AND fries AND sometimes some decent veggie options on the side, please try Hi-Way!\n\nThey have gf...']"
eOCVoXsOEnbr9c89RD0UEQ,Pork Store Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/nnAWYrsb8Yh99AuKvjcrEg/o.jpg,https://www.yelp.com/biz/pork-store-cafe-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1430,Breakfast & Brunch,4.0,$$,37.77000159022243,-122.44625344061389,1451 Haight St,San Francisco,CA,US,(415) 864-6981,"[""I struggled with this review. \n\nFor what it is, this is a five star place. Overall, maybe four?\n\nIt's a 'greasy spoon'. The gate is heavy, meaty, greasy,..."", 'TLDR: rating is based on a bad experience, food is good.\n\nCame here for brunch on Sunday morning and it was PACKED!\n\nWe were a group of 5 & waited for about...', 'A classic diner style breakfast with great service and tasty food! When we arrived we had a small wait but the waitress came out with coffee mugs and...']"
ssI9ivccrDBT-RH_52fPBQ,Greens Restaurant,https://s3-media2.fl.yelpcdn.com/bphoto/eKP-qx_qaKXcrsiNNxM6Ng/o.jpg,https://www.yelp.com/biz/greens-restaurant-san-francisco-5?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,2288,Vegetarian,4.0,$$$,37.80668033302732,-122.43210032743212,2 Marina Blvd,San Francisco,CA,US,(415) 771-6222,"['One of favorite Vegetarian restaurants.  Food is great, well prepared.\n\nDining experience was definitely degraded by not partaking in the amazing view...', 'Greens was absolutely delicious, the waiter was very thoughtful, and the sunset view was amazing! \n\nCame here for my birthday dinner with a group of 5. We...', ""Couples date at Greens and we were a little late because we didn't realize how difficult parking would be here. That was our bad, of course it's SF. Lol....""]"
PgJV1wOtwTuoUz_n5Mcyxw,Tacos El Patrón,https://s3-media3.fl.yelpcdn.com/bphoto/uai6kI3_WPM6ZR7yLuHoAA/o.jpg,https://www.yelp.com/biz/tacos-el-patr%C3%B3n-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,715,Tacos,4.0,$$,37.748949,-122.416138,1500 S Van Ness Ave,San Francisco,CA,US,(415) 829-7315,"[""Yo this place is popping off on so many levels. The Taco el patron and birria are the most flavorsome flavors I've ever had in my mouth. Just tried the tres..."", ""wtf this food is so fucken good im not even playin. like this is authentic stay blessed y'all my friend says the burria is fire asf. #woke"", 'The SPOT for tacos\n\nLocation\nRight at the outer edge of the mission, this no frills eatery is serving up tasty tacos from 10-10. Originally from Pleasant...']"
kwjLNSEFX2m1Am5gZdL6GA,Rooster & Rice,https://s3-media2.fl.yelpcdn.com/bphoto/GEFycZj8pB5tVpvOfNtsBQ/o.jpg,https://www.yelp.com/biz/rooster-and-rice-san-francisco-18?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,59,Chicken Shop,4.0,$$,37.76085,-122.43365,4039 18th St,San Francisco,CA,US,(415) 346-9700,"['Super comfort but tasty simple food. Easy for ordering and pickup, sometimes parking can be hard.\n\nSuper easy spot for covid takeout.  if you order by phone...', ""Really love Rooster & Rice's sauce and broth, but there's a lot of other competitors who serve similar foods for far cheaper. Rooster and Rice's previous..."", ""Their pricing doesn't match the final order on the bill. The Original is listed at $15, but the bill makes it $17.95. With taxes and fees I ended up paying...""]"
rnwZTR_YJd0vQdEMuXTS5A,Halal Dastarkhan,https://s3-media3.fl.yelpcdn.com/bphoto/7FKGudWNZcpB5DfRMS2B5Q/o.jpg,https://www.yelp.com/biz/halal-dastarkhan-san-francisco-4?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,225,Uzbek,4.5,$$,37.788295,-122.418399,1098 Sutter St,San Francisco,CA,US,(415) 525-3378,"[""This was my first time trying Uzbek food and I'm already a fan. The entrance is both loud and nondescript at the same time, I had to stare hard at it before..."", ""Beautiful inside.\nVery reasonably priced.\nWaited for food for over 30 min and place wasn't even busy at all - 4:00pm Sunday afternoon.\nService is non..."", 'Great food, sizes. Friendly personnel. Reasonable price-for-value. Definitely recommend going!\nWe came with a stroller and one of the guests even offered...']"
HECB3khkUffaD2zWCngLuw,El Techo,https://s3-media1.fl.yelpcdn.com/bphoto/YZZvDAXqRriZ4eWS6KIg1g/o.jpg,https://www.yelp.com/biz/el-techo-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,2496,Latin American,4.0,$$,37.75661,-122.41927,2516 Mission St,San Francisco,CA,US,(415) 550-6970,"['Came during a Wednesday HH and was seated right away. LOVE the views here- able to enjoy decent priced food and drinks while watching the sun set. \n\nReally...', 'Cons- Poor service, demeaning attitudes, overpriced, bland food, watery margaritas\n\nPros-  Rooftop dining, cold ice-water', ""Beautiful views and yummy food and drinks! I wish i knew about it sooner!\n\nWe came right when happy hour was ending unfortunately, but the prices don't seem...""]"
H8VFFVTT0gLG70i2okdeOQ,Cantina Los Mayas,https://s3-media1.fl.yelpcdn.com/bphoto/phd2klVQRBX1WLPwzV6GVA/o.jpg,https://www.yelp.com/biz/cantina-los-mayas-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,36,Mexican,5.0,$$$,37.77701093697556,-122.46350895613433,431 Balboa St,San Francisco,CA,US,,"['Classy, upscale addition to the neighborhood!\nJuben (one of the owners) and his lovely staff provide amazing service, very timely and friendly. \nGreat...', 'I do see where many of the reviews citing price come from, but inflation is real, rent is expensive, and I respect anyone who sets prices that are realistic...', 'Good, not great.\n\nPros:\n* Guacamole was excellent! It comes in the traditional bowl.\n* They gave us an ice cream on the house!! Omg, thank you.\n* Service...']"
KjbJ8iQJZJybaB4g5W1A-Q,Beyond Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/hBgVz7O2uJvDSRuM8tY4IQ/o.jpg,https://www.yelp.com/biz/beyond-cafe-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,130,Chinese,4.5,$$,37.77241,-122.4075,1010 Bryant St,San Francisco,CA,US,(415) 565-7395,"[""Places like this remind me of Hong Kong, where I'm from. This place is known for their cart noodles, which you can select various ingredients + broth to..."", 'Been here like 5 times so far, \nWon ton noodles excellent the noodles are like no other I ever had so I enjoy them for my won ton fix\nCurry beef lo Mein for...', ""First I wanna say I haven't been here yet and I tried real hard twice trying to come. Both time I was not able find a street parking and was not able to go...""]"
8p0z-4uwxkWLRGv89IRyOg,Dong Bei Mama,https://s3-media4.fl.yelpcdn.com/bphoto/kE0dYil6nElFi1tdd5I6yA/o.jpg,https://www.yelp.com/biz/dong-bei-mama-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,449,Chinese,4.0,$$,37.78057316959765,-122.47034882026904,4737 Geary Blvd,San Francisco,CA,US,(415) 221-4278,"['Came here years ago with the family. Since then, they changed ownership. I didn\'t realize this since the English name ""Dong Bei Mama"" is the same. But, my...', 'We enjoyed everything we ordered and I was impressed with the flavors of the Dongbei region of China, completely unique to my palate.\n\nThat being said, I...', 'There are couple of dishes that were worthy of the 5 stars. I liked the roast beef stuffed rolls that were very good ( although it could have used a bit...']"
jdfO0RGI1Wspn6sCR3OY7Q,Abu Salim Middle Eastern Grill,https://s3-media2.fl.yelpcdn.com/bphoto/HBn1NtIIHqRtcmh9nDoHIw/o.jpg,https://www.yelp.com/biz/abu-salim-middle-eastern-grill-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,236,Halal,4.5,$$,37.769675,-122.4483383,1599 Haight St,San Francisco,CA,US,(415) 522-0122,"['Wow I am from Palestine and I can really say Abu Salims is doing it right. I felt like i was back home in my village with evey bite i took. Good Job Abu...', 'Really wanted some food from back home and was in SF just shopping on haight till I saw this place and saw the menu and went in immediately, amazing food...', 'Visiting here from LA.  Husband are vegan and eat a lot of middle eastern food.  \nWe wandered into Abu Salim and are so glad we did.\n\nI had the Stuffed...']"
jJaG5JKMWR1Cb8i2_ug2fQ,Proposition Chicken,https://s3-media4.fl.yelpcdn.com/bphoto/9kVxgFVYCAV8wmFxyL489g/o.jpg,https://www.yelp.com/biz/proposition-chicken-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,58,Chicken Wings,3.5,$$,37.78629,-122.45109,3465 California St,San Francisco,CA,US,(415) 422-0646,"[""The Market Street location was a Pain to access, so I'm happy they opened within Laurel Village. \n\nRegarding Lunch, I opted for a Healthier Version of..."", ""Karl the Fog may have clouded the last day of Fleet Week in the Bay Area skies.  But it wouldn't cloud our very spirits when it comes to doing things we..."", ""Should I expect to be propositioned at Proposition Chicken? Probably not since I don't wear anything remotely provocative or slap on cheap cologne when I...""]"
ReVmLKOsB1BAp9nQAqPL3Q,Beach Chalet Brewery and Restaurant,https://s3-media3.fl.yelpcdn.com/bphoto/LD1q0JSMumkfmRJ42wjnwQ/o.jpg,https://www.yelp.com/biz/beach-chalet-brewery-and-restaurant-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,3157,Breweries,3.0,$$,37.769471115758,-122.51024866375,1000 Great Hwy,San Francisco,CA,US,(415) 386-8439,"['Absolutely baffled by the reviews of this restaurant! After a day in the City we decided to escape the Fleet Week crowds and try this place - we expected a...', ""Hi GarT,\n\nWhether it's your most popular dish is irrelevant and does  not address my concern. You advertise braised, not brined, beef however your menu..."", 'I have good memories of events and dining at beach chalet, however, the lunch meal I had a week ago in September was terrible.  This was disappointing...']"
MXy-YMQCWpBJf92HFRhGhw,Per Diem,https://s3-media2.fl.yelpcdn.com/bphoto/SV65rR52eoa0lkeiwtliCw/o.jpg,https://www.yelp.com/biz/per-diem-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,808,American (New),4.0,$$,37.79008340184943,-122.40123590732658,43 Sutter St,San Francisco,CA,US,(415) 888-8811,"['Came here for lunch with a friend. We were looking for a place that had wine and good food. This place has both that and exceptional service!\n\nShoutout to...', 'Came here with a few friends after work since it seemed like a nice casual dinner spot.\n\nFOOD - 4 stars - Between the three of us, we tried the cheese...', 'Great lunch spot. Noisy enough to be private but intimate enough to be heard. \n\nThe food is well prepared. The menu is straightforward, fun without being...']"
5D--FJXQHdC3kZWYm2GREg,Barcha,https://s3-media3.fl.yelpcdn.com/bphoto/cDYaSM1m04o63iyzQryU9A/o.jpg,https://www.yelp.com/biz/barcha-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,649,Mediterranean,4.0,$$$,37.7909966558218,-122.397482693195,28 Fremont St,San Francisco,CA,US,(415) 957-5463,"['We had a birthday celebration here and they were incredible. A high top table toward the back and a preselected menu served family style. Every dish was...', 'Great food! Great atmosphere!\n\nMy coworkers and I came to visit Barcha for lunch with a Wednesday reservation. We were quickly seated and served by Orlando!...', ""I like this place quite a bit but only for lunch. Their dinner menu is honestly way worse than lunch. I've tried basically everything on their menu and the...""]"
BFojhdNbAIF1Larqz2t_-Q,Craftsman and Wolves - The Den,https://s3-media2.fl.yelpcdn.com/bphoto/KsDQFycAXBhYX-JVKxKDzQ/o.jpg,https://www.yelp.com/biz/craftsman-and-wolves-the-den-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,116,Coffee & Tea,4.0,$$,37.7269073837324,-122.391263064064,1598 Yosemite Ave,San Francisco,CA,US,(415) 423-3337,"[""Delicious breakfast spot in the heart of the Bayview. Located on the corner of Yosemite plaza, it looks like it's the only business open right now...."", 'Gee, I had no idea Craftsman and Wolves had a bakery cafe in Bayview. ""BAYVIEW? Ooooh, I\'m dyin\'!"" That was my Bugs Bunny impersonation. I can do Daffy Duck...', 'A cute little coffee shop with Instagram-worthy pastries found in the heart of Bayview. There are not many coffee shops around in the area, so the Den,...']"
ri7UUYmx21AgSpRsf4-9QA,Tartine Bakery,https://s3-media4.fl.yelpcdn.com/bphoto/QRbC0TQ2zxTKXHt5NfpFCw/o.jpg,https://www.yelp.com/biz/tartine-bakery-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,8556,Bakeries,4.0,$$,37.76131,-122.42431,600 Guerrero St,San Francisco,CA,US,(415) 487-2600,"['I am not typically a fan of pastries, but this has to be one of my favorite bakeries. I got the almond lemon cake and banana cream tart which were both...', ""We've been here several times now.  It's special. The bread.... and I'm NOT that into bread.... is FANTASTIC! Country bread is their staple but I ask for..."", 'We went on a Saturday around noon and the line was about 15 minutes! \n\nThe bakery has a lot of unique items and looks so good! I got the classic pain au...']"
c0WpyZFR3EoEBKcoY2LZ3Q,Marlowe,https://s3-media2.fl.yelpcdn.com/bphoto/oGp6rqqmgyRuzqkFB4qbCA/o.jpg,https://www.yelp.com/biz/marlowe-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,2762,Diners,4.0,$$$,37.77828,-122.39686,500 Brannan St,San Francisco,CA,US,(415) 777-1413,"[""I finally tried this place for the first time while I was in SF this weekend since I'd been hearing such good things about it from a friend. I'm so glad I..."", ""I've always walked past Marlowe but never visited until this past weekend and I'm so glad I did! Marlowe resembles restaurant bars in nyc - small and..."", ""We used to live in SOMA in 2011 so it was nice being back in the ol' neighborhood for lunch.\n\nWe've been to their previous location on Townsend a bunch of...""]"
Edjd2Z4Tr1XYy6yq6jMM2w,Papito Hayes,https://s3-media1.fl.yelpcdn.com/bphoto/hx8z0xJYGETvCrdD-RovJg/o.jpg,https://www.yelp.com/biz/papito-hayes-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,899,Mexican,4.0,$$,37.776635,-122.423396,425 Hayes St,San Francisco,CA,US,(415) 554-0541,"['Great food, great service, great company! \n\nWe ordered the margarita, carnitas quesadilla and carne asada fajitas.', 'This place is always popular so I decided to finally try it. We got a watermelon margarita which was the daily special. I shared a duck enchilada, sautéed...', 'I went here once last year and really enjoyed their enchiladas.\n\nThis time, they overcharged for a side and took a while to resolve it after it was pointed...']"
nXYmPSl2Gy_ge1QwhD6tgw,Osmanthus Dim Sum Lounge,https://s3-media3.fl.yelpcdn.com/bphoto/myYxXB8Iw8jHQw8qWVFIFg/o.jpg,https://www.yelp.com/biz/osmanthus-dim-sum-lounge-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,442,Cocktail Bars,4.5,$$,37.79819,-122.40569,504 Broadway,San Francisco,CA,US,(415) 872-9648,"['Amazing food and customer service! Food was fresh and delicious. The restaurant was very clean, they accommodate animals. The serving staff provided my dog...', 'Like with most places in SF, parking is either meter or a nearby parking lot. \n\n\nThe interior of this restaurant is quite spacious for SF and the atmosphere...', ""Interior is very spacious and well-decorated. We were seated right away. The establish's style seems to cater to Western folks and because of that, it did...""]"
DLpHmXitZxDLdqTwydUSdA,La Fusión,https://s3-media2.fl.yelpcdn.com/bphoto/oRfx291jFQc0ZhfLjIOY3w/o.jpg,https://www.yelp.com/biz/la-fusi%C3%B3n-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1182,Latin American,4.5,$$,37.7916357455614,-122.403691572642,475 Pine St,San Francisco,CA,US,(415) 781-0894,"['Honestly one of my favorite places to eat in downtown. Everything is so good and all made by one man. Eddie puts so much love into each meal and for being a...', 'Wow! This special family-owned restaraunt amazed us with their unique menu. We ordered several appetizers, main courses and desserts and each item impressed...', 'Had lunch here with a couple co-workers, and we enjoyed the food. The person that greeted us was the host, server, and chef until a bit before we were...']"
mvPT__X1KlyDx78Ol2E4dQ,Brazuca Grill,https://s3-media3.fl.yelpcdn.com/bphoto/DdYj6Ya3w6qLoUbIu0oowA/o.jpg,https://www.yelp.com/biz/brazuca-grill-san-francisco-2?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,26,Brazilian,4.5,$$,37.75804,-122.39167,998 Indiana St,San Francisco,CA,US,(650) 430-5910,"['Wow!!!! The food is delicious!!!!! OMG the Heaven bread is light and fluffy!!! So delicious!!! Thank you for coming to kaiser Redwood City today!!!!  We...', 'A Brazilian food truck that has some fusion options like tacos, burritos, quesadillas and fried rice.  They also have bowls which seem more traditionally...', 'Wowww... soooo yummy. I thought this meal was good. I ordered tacos!\n\nI think the mixture and combination of flavors make for a memorable meal. Will...']"
kesgk8dCRyg3qRDYpuAKGg,Home Plate,https://s3-media3.fl.yelpcdn.com/bphoto/nJwasMq9L0cbh18dGhTw5A/o.jpg,https://www.yelp.com/biz/home-plate-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1465,Breakfast & Brunch,4.0,$$,37.79990506085279,-122.4371697,2150 Lombard St,San Francisco,CA,US,(415) 922-4663,"['Looking for a nice homey brunch with family. Your next stop should be Home Plate. This amazing restaurant is full with love and great food and services....', 'Everything at this restaurant was a disaster, starting with the hostess, who looked like she would shank anyone who approached her. Why you would chose the...', ""Great food and service. Pancakes are the bomb. Family-friendly. Cute spot. However, please replace\nChairs or clean them. They're so dirty and unappealing to...""]"
CS6NaMbTlzD-9yc3DBBrKw,El Burrito Express,https://s3-media1.fl.yelpcdn.com/bphoto/0_eqW5-p2p9kadZsLV5Evg/o.jpg,https://www.yelp.com/biz/el-burrito-express-san-francisco-3?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,815,Mexican,4.0,$$,37.78646,-122.43982,1812 Divisadero St,San Francisco,CA,US,(415) 776-4246,"['Came here on a weds around 2 pm and ordered an al pastor burrito with melted cheese and extra pico di gallo, I remember eating here pre COVID and it was...', ""I don't even know why I bother eating in this are. All of the food is overpriced and poor quality. \n\nI ate here for the first time six months ago and was..."", ""I've only ever gotten delivery here, but in the two years of ordering via Postmates/Uber Eats, the experience has been solid each time. The only thing that...""]"
_Iupdt0IslH_jU8zkKcWLA,Pica Pica Arepa Kitchen,https://s3-media1.fl.yelpcdn.com/bphoto/hAWS9IidumamHodFIUikIA/o.jpg,https://www.yelp.com/biz/pica-pica-arepa-kitchen-san-francisco?adjust_creative=iuMW-YN0A5e1JsA5cAgIDQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=iuMW-YN0A5e1JsA5cAgIDQ,1629,Gluten-Free,4.0,$$,37.76646996177495,-122.42190694110414,401 Valencia St,San Francisco,CA,US,(415) 400-5453,"[""Not sure if I will make effort to return and here is why. \n\nPARKING\nI came on a Sunday because I was in the area. Almost didn't make it because parking was..."", 'I went to dinner with some friends here.  The food was different and very tasty.  The entrees ranged from small to a full meal.  We got the nachos as an...', 'This was my first time trying an arepa, and it was great! I ordered the sweet yellow arepa with the shuli filling. Normally, when I order vegan food at a...']"
