Name,Category,Price,Rating,Review_count,Review,Neighborhood,Latitude,Longitude
Tataki,Sushi Bars,2,4,1364,"['Delicious. No eel though. But everything they had was fresh and good. \n\nParking is streets. Seating is limited I was lucky to get bar seating. \n\nOtherwise...', ""I've come here a couple of times now, sometimes for HH and sometimes just for a quick bite and there's a reason why! \nTheir rolls while on the smaller side,..."", 'Made a reservation for happy hour on a Friday. We were there for the tail end of the happy hour, but we were able to order a large round.\n\nI got margarita....']",Lower Pacific Heights,37.78783798,-122.4412308
Kim Son Vietnamese Restaurant,Vietnamese,2,4,770,"['This is our go to pho restaurant and we love their chicken pho and rare beef pho. Their kids started the Mr. Banh Mi across the street (also amazing! try...', 'This is a pleasant place to get Pho ga. I liked the broth which is one of the best in San Francisco. The shrimp bbq plate was okay but the true star of the...', ""This is the best Vietnamese restaurant in the Richmond, although there isn't many to pick from. Turtle Tower is also good but it closed during the pandemic....""]",Outer Richmond,37.77590942,-122.4977112
Donburi Ya,Japanese,2,4,103,"['Such a great lunch! We inhaled the sukiyaki and katsu bowls. \n\nSukiyaki bowl: The onions were so sweet and delicious that they reminded me of onions from...', ""A little Japanese rice bowl themed restaurant hidden behind the Whole Foods in Yerba Buena \n\nI've been here a few times for working lunch and they did not..."", 'Donburi Ya is a pretty unassuming store located next to the Yerba Buena Whole Foods. Their menu is relatively small but the available options all sounded...']",South of Market,37.78152847,-122.3990326
Sumac,Mediterranean,2,5,239,"['Delicious! Enjoyed at the mini park down the road. Would come back for sure. Thanks!!', 'OMG. I have so many things to say about this meal yet left absolutely speechless!!!!!! \n\n300000/10. Definitely a must try.', 'Good delivery and a large amount of high quality food. The chicken and rice bowl and an order of hummus/pita could be split across two meals (but they...']",Russian Hill,37.79960251,-122.417305
Odumak,Other,2,4,205,"['This has become one of my new favorite spots for Korean fried chicken.\n\nOn our first visit we came on a Monday evening so there was plenty of space. Parking...', 'Original chicken is dry but not inedible. 2 stars\n\nBulgogi is sweet but very wet. 1 star\n\nBanchan comes with kimchi, broccoli, and tofu. Note they charge...', '3.5 stars. The place was good. Very hearty food that reminded me of home-cooking. We ordered the supreme chicken, galbi jjim and korean fried rice. Loved...']",West Portal,37.74287033,-122.4741592
Arizmendi Bakery,Bakeries,1,4.5,2153,"[""Always such a treat to stop by here. You can't go wrong with anything you get. I grabbed some treats today to bring home for my partner and I, but the..."", 'This was a cool bakery I came across that had friendly employees that helped me pick what to get! The pizza had very fresh and quality Ingredients!...', 'I was craving some sweets and I went to this store . \nI asked for a ""chocolate thing"". \nIt was not good at all . The texture of the pastry was very hard and...']",Inner Sunset,37.76338959,-122.4664993
Scopo Divino,Other,2,4.5,321,"['Came here for a friends birthday brunch. $50 pp is such a great deal for bottomless food/drinks. Everything was delicious, although very filling when you...', 'The positive: Scopo Divino is a very cute, little restaurant with great character. I went for their bottomless brunch, and found the appetizers fantastic. I...', ""Live music, good food, and awesome wine?! What's not to love?!\n\nCame in with a group of 3 for a casual Sunday dinner. Lots of indoor and outdoor seating....""]",Pacific Heights,37.78828812,-122.4407806
Magnolia Brewing - Haight,Other,2,3.5,1825,"['I stopped by here on a Saturday evening around 7pm, and my party of two got seated right away. The vibe here was fun - shout-out to the server with the...', 'Always one of my favorites as a local and whenever out of guests were in this was a great spot. Weekend brunch, great beers and rock solid freshly made food...', 'This place was amazing, and such a cute little brewery! The beer was great, and the food was delicious as well. The chicken sandwich was so flavorful and...']",Haight Ashbury,37.77036285,-122.4451981
Tacorea,Mexican,2,4.5,1923,"['Their food is creative and yummy and the staff is very nice! \n\nA great spot for a quick bite!', 'First time trying this place after walking by it a bunch of times and decided to go with a the super burrito with the spicy pork. It also came with a side...', 'We came to Tacorea after cocktails nearby at Wilson & Wilson. I had heard of this place some time ago, and was intrigued, as I like both Korean and Mexican...']",Lower Nob Hill,37.78977966,-122.4107132
Miller & Lux,American (Traditional),4,4.5,183,"['Checking in was a breeze. We had the option of ordering a drink while waiting for our table to be ready. \nTable ready...\nWe ordered the...', 'Great first experience. \n\nExcellent service from Jeff and warm reception from Chef Tyler Florence during the selection of entrees along with the final...', 'An extraordinary meal with outstanding service. Manuel, Sean, & Tom were thoughtful and provided wonderful food & wine recommendations and lovely...']",Mission Bay,37.768116,-122.3864288
Vixi,Italian,2,4,247,"['Excellent place.  Consistently great food.  They are across from my doctors office and every single item has been a standout.  We have only gotten takeout...', ""This is the only nice restaurant on the California Avenue section of Laurel Heights.  My apologies in advance to Super Duper and Panda Express.\n\nIt's a good..."", ""I had high hopes for viisting this restaurant in Laurel Village especially since it is the only sit down one left and it had an extensive menu.(maybe that's...""]",Laurel Heights / Jordan Park,37.78613663,-122.4536667
Oma San Francisco Station,Sushi Bars,4,4.5,258,"['This very unassuming spot was such an enjoyable birthday dinner! I only told my boyfriend that I wanted Omakase for my birthday and this is what he...', 'My boyfriend and I celebrate almost every occasion getting omakase. Was able to celebrate an early birthday at Oma! I think the experience was definitely...', ""*Note I had this half a year ago so take with a grain of salt. \n\nHands down worst and most expensive omakase I've had. We paid $235 each (with a bottle of...""]",Japantown,37.78510284,-122.4309769
HRD,Other,2,4,2536,"['Delicious burritos! Had the Spicy Pork and the Bulgogi. Loved both but the Bulgogi Burrito won the day. \n\nJuicy flavorful meat, kimchi was good but not...', 'This place is solid for Asian fusion food! They have Asian inspired proteins including panko-crusted shrimp, wild cod katsu, tuna poke, and bulgogi beef....', 'We to HRD for a quick lunch, after looking at the different reviews and getting excited for a unique burrito! Once there you basically order and get a...']",South Beach,37.78110504,-122.3953323
Mau,Vietnamese,2,4,927,"[""The tastiest foods are the messiest right? \n\nMAU's banh mis are solid, and if you're working in FiDi this makes the PERFECT lunch. The only reason why this..."", ""Banh mi!! Exactly the fix I was looking for! Got the lemongrass pork Bahn mi and it was perfect. You can really taste the lemon grass and it's nice and..."", 'A new lunch option in the neighborhood!\n\nWas walking out of the the office for lunch today and needed to try something new. A couple of the guys (my...']",Financial District,37.79135132,-122.3931122
Ginza Sushi & Sake,Sushi Bars,2,4,564,"['Stopped by for a Tuesday afternoon lunch and were immediately seated and greeted. Our server was very upbeat and set a positive tone for our meal. \n\nOrdered...', 'Slow services and small portion for the price! \nI came here on Sunday for an early dinner which the restaurant was empty around 5 PM. \nOnce seated the...', 'We tried this restaurant via indoor dining and delivery. This place seems to be a neighborhood favorite. Inside: dark walls with a giant Daruma doll painted...']",Haight Ashbury,37.76918411,-122.4515381
Hing Lung Company aka Go Duck Yourself,Other,2,4.5,182,"[""Loved coming to support this local family owned business! Their duck is no lie juicy and flavorful!\n\nIt's so crazy because there's always a line outside the..."", 'This used to be one of my fave spots to order from, to the point Uber eats calls me one of their top customers  \n\nI usually love the half duck and their...', 'Was visiting SF and had craving for some pork belly and roast duck.  Yelp directed me to this place. Tiny little shop manned by 2 guys up front and 1 guy in...']",Chinatown,37.79740906,-122.4087067
Damn Fine,Pizza,2,4.5,156,"[""Came here for dinner on a weeknight and really enjoyed the food here! While it's a bit deep in outer sunset, I would really recommend it if you're in the..."", ""Oh my god, these pizzas are so damn good!!! We had the pancetta, sunset, and slow n low and honestly, they're all almost equally as good. If I had to rank..."", 'Wow, wow, wow!  What restaurant dreams are made of. We were having trouble finding parking in Richmond and we were led to this area past Golden Gate park...']",Outer Sunset,37.7609787,-122.4988022
Villon,American (New),2,4,318,"['Enter on McAllister.\n\nWent here at 6:30pm on a Wednesday and we got seated immediately (table for 2). \n\nService was great! He was quick to address our needs...', 'This review is for the high tea service!\n\nService was very nice and it was very cute, but for the price, I wanted to try more than one tea and we only get...', 'What a miserable experience. We chose Villon because it was open midday for a light lounge menu and drinks. We called a day ahead and were told we would...']",Tenderloin,37.78081131,-122.4124603
Chloe's Cafe,Breakfast & Brunch,2,4,1050,"['We enjoyed having a late brunch on September 10, 2021. My wife and I love this place but it always seems to have a long line when we drive by it.\n\nWe were...', 'The other day I ordered a breakfast burrito with impossible sausage.\n\nI was in the mood for something a little more up-scale in the burrito department....', ""Some solid hits and some solid misses at Chloe's. We arrive on a weekend for brunch so it was expectedly crowded. The list went by quickly though so we were...""]",Dolores Heights,37.74863434,-122.4269562
Chubby Noodle,Other,2,4,894,"['This is a great spot to brunch!! Our waitress Molly was awesome! It was our first time out in the Bay Area and she made us feel welcome. She really did a...', '2nd time coming to chubby noodle for bottomless brunch. They bring out unlimited food and mimosas. The servers were very attentive and got food in a timely...', 'A pretty big disappointment :(\n\nI came here with high hopes since my friends from Berkeley used to talk about this place. Unfortunately, their food did not...']",North Beach,37.79976273,-122.4085693
Hilda and Jesse,Breakfast & Brunch,4,3.5,54,"['Just finished a fabulous brunch at Hilda and Jesse! Each dish (and we ordered many) was bursting w/ flavor. Even the side of soft scrambled eggs was...', 'Hilda and Jesse is one of the best restaurants in the city!  Kristina Compton is such a clever thoughtful chef!  I spend all of the special days here!!!', ""I've been to Hilda and Jesse since they were hosting pop ups around SF. It was my first time dining in their brick and mortar and I'm so pleased to have...""]",Russian Hill,37.80006027,-122.4110413
Rose Indian Cuisine,Indian,2,4.5,431,"[""Simply put, we both thought this was maybe the very best Indian food we'd ever eaten - and we both have eaten a lot of Indian food!\n\nYummy gluten-free naan..."", 'Doordashed Rose Indian because was craving some good curry.\n\nHappy to say that all the foods ordered were delicious. The portions are pretty big, I made...', 'Ordered from door dash tonight. Ordered tandoori chicken, lamb Korma, lamb Rogan Josh, garlic Naan, and basmati rice. \n\nAll the food portions were on the...']",Inner Sunset,37.76247025,-122.4659119
Marcella's Lasagneria,Italian,2,4.5,463,"[""I'm blessed to work next to here. I live in north beach and have tried a lot of SF Italian food, Marcella's is one of the best in the city. The staff and..."", 'Fantastic service by John and delicious food! It was chilly so I hesitated eating here, but wanted to eat it fresh so we got a table outside and he got us...', 'AMAZING!!! One of the best restaurants in SF. I was grinning ear to ear after we finished eating. I literally ate every single bite and left no crumbs.\n\nWe...']",Dogpatch,37.75803757,-122.3890915
Aliment,American (New),2,4,770,"['Mushroom fettuccine A+\nRib Eye A-\nBrussel Spouts A\nSquash curry soup A+\n\nGreat ambiance also. Highly recommended.', 'Salmon salad salmon salad salmon salad yes. Get the salmon salad. \n\nAnd if you hate salmon\n\nGet the steak salad. \n\nAll staff is super friendly and outgoing...', ""Probably the WORST experience we've ever had when dealing with such a minor problem. Have I ever left a one-star review out of hundreds of restaurants I've...""]",Nob Hill,37.79011917,-122.4101868
Moya,Other,2,4,404,"[""Doesn't look like much when you walk past, but definitely make sure you don't miss this joint. Great selection for both beginner and seasoned fans alike...."", 'Pros:\n* Location is really convenient - almost a hidden gem \n* Good seating. Good vibes, elderly lady who runs the restaurant on her own (I think)\n\nCons:\n*...', 'Ordered delivery for lunch through UE, and food was packaged well and thoughtfully, with the à la carte entrées in their own generous packaging and the...']",South of Market,37.77606583,-122.4140778
Artesano,Other,2,4,413,"['Cute little restaurant hidden in the dog patch. The food was ok but the service was amazing.', 'Finding a dog friendly place to have a bite with a friend, Artesano popped up as a recommendation. Fantastic customer service, even though order is placed...', 'Tried this Peruvian spot and really enjoyed our meals!!! The prices are pretty fair (some more fair than others LOL). \n\nFor example, the Pollo Sandwich...']",Dogpatch,37.75970459,-122.388176
Pa'ina Lounge & Restaurant,Other,2,4,732,"[""Yummy drinks and good poke at a reasonable price! I always pass by this spot on my way to Japantown, and it's usually bustling during happy hour, so I had..."", ""If you're looking for a good drinks & food spot with plenty of seating Pa'ina is a great choice!\n\nThe space is super spacious. There's a bar and table/booth..."", 'We came for Wingsday, and I loved the place! You could buy a beer for $7 and then get 12 wings for $3! Definitely the cheapest (and very delicious!) place...']",Japantown,37.78511429,-122.432373
Camino Alto,American (New),3,4.5,100,"[""Solid food, loved the ceviche & pork shoulder!\n\nSo dark, so dark: I couldn't see anything!  My eyesight has been permanently damaged"", 'incredible food, amazing wine, no seed oils and everything is fresh. large portions, lovely ambiance. a true gem.', ""This gem hits every note just right. The food is off-the-charts amazing. I expected local, fresh fare but didn't expect the dishes to be as complex and...""]",Union Street,37.79784012,-122.4275894
Causwells,American (New),2,4,867,"['I chose to eat my second to last meal in SF and it was no doubt the Americana burger with a side of fries.\n\nThey just re-opened and I saw a whole slew of...', 'The chilaquiles were sad, just chips and sour cream. The burger looked like the best thing on the menu. \n\nI REALLY did not appreciate the fact that they...', 'Definitely try the ribs, deviled eggs and ricotta.\nWe split those three and then each ordered a\nburger.\nSomewhat pricey but quality of food was pretty\ngood']",Marina,37.80013275,-122.4419861
I'a Poke,Other,2,4,284,"[""My friend RAVES about this spot so I was overdue in trying it out. I don't often crave a Poke Bowl, but this place may have changed that!\n\nVisited on a..."", '06.29.2022 | 7pm\n\nTLDR: satisfies the raw fish cravings but lacked flavor in the sauce.\n\nFood:\n* Small Bowl ($13.50) w/ brown rice, salmon & tuna, wasabi...', ""I sometimes really luck out on parking, Gay Pride and found a spot at the corner at 7pm. \n\nAbout the shop, it's not huge but it does not need to be with...""]",Mission Dolores,37.7658577,-122.4289474
Peaches Patties,Other,2,4.5,76,"[""I have a deep appreciation for Peaches Patties' superb Jamaican patties. I purchased the frozen Jamaican curry chicken and beef patties and warmed them up..."", ""Saw these at the farmers market and had to give them a try, since there's really not much Jamaican food in San Francisco.  Sold frozen, but with clear..."", 'We were in San Rafael for Treasurefest last month and this was a good find within the food truck options!\n\nTHE WAIT\nAround noon on a Sunday, there was a...']",Mission,37.75014114,-122.4141159
Marlena Restaurant,American (New),4,4.5,204,"['Awesome food, great service, and they were graceful about our various food needs - shellfish allergy, our desire to have the pork medium-well, even though...', 'Went to dinner here a while ago and had a phenomenal time. The menu changes every 2-4 weeks, but every dish we had was wonderful. The bisque, the desserts...', 'Very hip place with fancy frou frou tasting menu, great service and delicious food.\n\nEverything on the seasonal menu was great. For me the true standout was...']",Bernal Heights,37.74661636,-122.4133453
Barzotto,Italian,2,4,775,"['Came here on a Friday night around 7pm. There was no wait for my party of 3, we ended up sitting by the bar and we ordered some wine to start. The...', 'Really solid Italian spot for a casual weeknight dinner or for celebrating something!\n\nI came here with a friend for a casual birthday dinner. The inside is...', '3.5 stars rounding up to 4 for the ambiance and decor. \n\nI visited Barzotto on a Tuesday night @ 6:30 with a group of 4, and we were seated immediately upon...']",Mission,37.75252151,-122.4209137
Chic n' Time,Other,2,5,194,"[""I've walked by Chic n' Time quite a few times while in the mission and we finally got the chance to check it out on Saturday. We were catching up with some..."", 'Walked over to eat here on a Sunday night at around 7p. The tables inside were taken but the patio was empty. We did not have to wait in line to order.\n\nWe...', ""Super unassuming from the outside - for the longest time I had guessed this place was a Fried Chicken spot. But after doing some research, it turns out it's...""]",Mission,37.75990677,-122.4212646
Wilder,American (New),2,4,113,"['Came here for some drinks before a night out. \n\nThe service was very good and they came around quite often to refill water or ask if We wanted to order more...', 'Came here for a friends bday dinner on a Saturday night! Definitely a venue for multiple occasions - a combo of nice aesthetics for Instagram posting, good...', ""Went here for a boozy brunch with friends. On Saturday have a $5 mimosa deal till 1pm. I got on of each flavor, like a make your own mimosa flight (don't...""]",Union Street,37.79879761,-122.4356537
Destapas,Other,2,4.5,98,"['Family friendly! The back area was beautiful with all the plants. We were greeted with such warmth. The staff is super friendly. The art work is amazing....', ""This restaurant claims to do paella, but after you order and you understand it isn't paella, but a braised mess they make in stew pots, they point out the..."", 'Came here with a last minute reservation on a Saturday night at 7 pm! \n\nGood: \n- Outdoor patio has amazing ambiance - really good for a date night\n- Loved...']",Mission,37.75310516,-122.4068604
Cafe Mystique,Mediterranean,2,3.5,659,"['My son and I ate here yesterday. We ordered the minestrone, crab cakes, fire cracker shrimp and mimosas. Everything was delicious. The minestrone was the...', ""Wish I could leave zero stars. Paid with a $100 bill that had a tear in it and they wouldn't accept it. Had a busboy come over and shout at us when we asked..."", ""Let's start with the positives:\n1. Edible food\n2. Good iced coffee\n3. Pretty views from the sidewalk or the window box\n4. The weather was absurdly nice the...""]",Castro,37.76163101,-122.4353333
Berliner Berliner,Other,2,4.5,63,"['Situation\n- Lunch on a Saturday\n- Ordered the Haight Street Doner (with Chicken)\n\nPros\n- My food was delicious\n- The chicken was cooked well\n\nCons\n- It did...', 'The owner here is super sweet! Definitely a small mom and pop shop with neighborhood warmth. Plus they went all out with halloween decor. \n\nWe tried the...', 'I was just so happy to be back here ... and this coming from someone that does not even eat meat!! They gave all kinds of hot dogs including 4 different...']",Lower Haight,37.77183151,-122.4311371
Aceking BBQ,Chinese,1,4,115,"['My friend birthday  (Anson lee) \nI tool him to there\n??? ?????????? \n???? ??? ??? \nIt is a great restaurant for no reason It always give my surprise. Thanks...', 'Bring your own personal gallon of water when you come here cus everything is definitely very ""yeet hay."" Made reservations for my family of 7 on Sunday...', 'Okay I was so excited to find this skewer place close to home because I love BBQ skewers! I would highly recommend starting with only a few BBQ skewer items...']",Outer Richmond,37.78253937,-122.4789124
Barnzu Korean Restaurant,Korean,2,4.5,299,"[""We came here around 6 and it was completely empty. We were the only party for a while too. \n\nYou can't go wrong with corn cheese and that was delicious but..."", 'Just okay. \n\nWaitress was very nice and I think the ingredients were fresh.\n\nNot a good option for vegetarians and would have given it three stars instead...', ""Came here for a birthday dinner with a few of my friends! It's a cute interior and probably more suited for smaller groups. Parking is street parking, as...""]",Tenderloin,37.78636551,-122.4150238
Bean Bag Cafe,Coffee & Tea,2,4,935,"[""Used to live nearby and moved to north beach. Still haven't found anything better after many breakfast burritos. \n\nWith chorizo oowee"", 'So, funny story, I used to live next door to Bean Bag Cafe. And yet I only went here 2 or 3 times. Hmm.\n\nSo, Bean Bag Cafe is pretty much known for crepes....', ""I headed to bean bag cafe for some breakfast burritos one morning and I was DANG EXCITED. I'm a vegan and it's not the easiest to find a store that has so...""]",Panhandle,37.77500916,-122.4378433
RT Rotisserie,Other,2,4,553,"[""So I found this place online through yelp and I decided to take a leap and try this place out! It's nowhere near like any tourist spots. It's just on a..."", ""I'm sad to write this review because for years RT has been one of my favorite go-to spots. I'd say since the pandemic started in 2020 the quality of the..."", 'This spot would have been 5 stars but I just tried the bowls for the first time, and I think they are lackluster in comparison to all of the other amazing...']",Civic Center,37.77504349,-122.4211121
Slice House Haight by Tony Gemignani,Pizza,2,4,356,"[""You can't go wrong with a slice of Tony's pizza! I've waited hours to dine at the North Beach location, and luckily this less crowded hole-in-the-wall spot..."", ""Slice House is a nice low key Pizza joint in the Haight that makes a decent Pie. \n\nI'd expected parking issues, But, there was a spot right in front of the..."", 'This is our favorite pizza place in the entire Bay Area. We order from here at least 2x a month. We always ordered a cheese pizza for the kids and the...']",Haight Ashbury,37.76963043,-122.4475403
Fermentation Lab,Other,2,4.5,307,"['If youre looking for a chill spot to drinks some beer and have some good food this is the spot for you! \n\nThe inside has a modern relaxed vibe to it with...', ""I'm so glad Fermentation Lab has been able to keep going through the pandemic. Even before, they were at somewhat of a disadvantage being on Market (with..."", ""This was a very nice place in an area where there aren't a lot of options let alone anything nice to escape the mania outside. The host/bouncer was very...""]",Civic Center,37.77851868,-122.4156113
Señor Sisig,Mexican,2,4,393,"['Señor Sisisg is the perfect fusion of Filipino and Mexican food. They take the flavors and proteins of Filipino food, which may be unfamiliar to some, and...', ""There is something here for everyone! I came here for lunch but also had tacos from a taqueria for dinner. I didn't feel like I ate the same thing though I..."", 'This was such a delicious try in Valencia. My boyfriend and I were trying to find a good place where we could take food to go and have a picnic, and Señor...']",Dolores Heights,37.75715256,-122.4213257
Torraku Ramen,Other,2,4,213,"[""Perfect neighborhood ramen shop. We love coming here when craving ramen. It's comfy and has unique ramen flavors."", 'One of the only Japanese restaurants in the area!\n\nAMBIANCE\n\nBeautiful airy space with lots of seating and skylight. Would feel confident dining with a...', ""Easy to access to the store and there are 4 hours parking in the streets but gets busy during the day, after five o'clock in the afternoon, it might be...""]",Potrero Hill,37.76572418,-122.4020233
Castro Tarts,Vietnamese,1,4,314,"['Delicious food and wonderful service, cute family run business that makes you feel welcomed and right at home. \n\nOrdered the salmon+lox bagel, chocolate...', 'Super lovely spot in the Castro! The owners are supremely friendly; they knew the names of most of the customers, and were constantly chatting up passerbys....', 'I love this place. The pastries are all baked on premises and fabulous. The owners are super lovely. The banh mi on home baked  soft French roll?  Um. Yes...']",Castro,37.75991821,-122.4351425
Gai Chicken Rice,Thai,2,4,339,"['Delicious and healthy meal. Great for kids or adults. Fresh chicken over rice made with chicken stock. You get your choice of sauce on the side. It comes...', ""Decently good chicken + rice. After having Nong's Khao Man Gai in Portland, nothing will live up to that bar. But Gai's is probably the best you can get in..."", ""You guys know I give out more 5 stars than poor reviews. I don't like giving bad reviews. It doesn't get me off in any way.\n\nCame in today and asked about...""]",Mission Dolores,37.7641983,-122.4299774
Iza Ramen Lower Haight,Ramen,2,4,780,"['My partner and I really enjoyed the food tonight! We shared the fried chicken bento and spicy iza ramen. \n\nBento (4.5/5)\nThis is the first time over in the...', 'Delicious ramen and small plates! We ordered the garlic edamame and chicken pot stickers as appetizers; the pot stickers were my favorite, very crispy and...', 'I came here with my friend last week and loved the atmosphere. I got the dipping ramen (tsukemen) for the first time, which was really tasty but also pretty...']",Lower Haight,37.77181625,-122.4305496
Bambino's Ristorante,Pizza,2,4,603,"['Was on a walk around the area and decided to stop by for dinner on a Wednesday night. We were easily able to get a table. The inside is cute. The server was...', ""I ask for things many times and just get some of it.\n\nServer said he will come back to give me cheese and pepper, he didn't come back. It does goes to next..."", 'Over priced for mediocre food.  I had the worst antipasto plate ever with super thick chew prosciutto, chunky fatty salami, nasty anchovies, ill cut fennel,...']",Cole Valley,37.76512146,-122.4501114
The Korner Store,Korean,2,4.5,59,"['I really enjoyed my visit to the Korner Store, and although they are now closed, I hope they open up in their newer location soon so that I can visit...', 'If you want the soy raw crab, you have to pre order via Instagram beforehand!\n\nSo we learned that the hard way but lucky for us the shop had some lying...', 'Came here on a Friday night. All of the tables were filled, but luckily enough we arrived when someone was about to leave.\n\nWe just got the golden barley...']",Mission Dolores,37.76108932,-122.42173
Taqueria Los Mayas,Other,2,4,474,"['Hip, trendy Mexican food.  Real meals, not a fast food place.  Beer and wine.  Casual, but you could bring a date here.  a dinner here will be close to $20...', 'Chicken plate.  Incredible!\n\nI am in the Richmond today and stumbled upon the most amazing Mexican restaurant.   The chicken is made in a stew of sorts with...', 'My favorite taquiera! The absolute best food, great quality, and wonderful flavor. LOVE! So refreshing, delicious and just a 10/10!']",Inner Richmond,37.78282547,-122.462883
An Chi,Vietnamese,2,4.5,161,"['5 spice pho is yummy!  And great Vietnamese coffee , super strong and sweet ! This place is always great !', ""The Pho is sooo good. Banh mi paired perfectly with it. Ask for extra limes (they're good juicy ones) for the pho and if you want extra jalapeño for the..."", ""Was in the mood for a big bowl of South Vietnamese pho today, I've been going to the North Vietnamese restaurants lately and my mouth was longing for the...""]",Outer Richmond,37.7798996,-122.4820175
Blackwood,Thai,2,4,2006,"[""This is THE place to visit if you're looking for a flavor packed brunch or dinner spot that won't disappoint. I've been to Blackwood several times..."", 'The food here is so mid and overpriced. As soon as we sat down and received the menu; the waitress came up to ask if we were ready.. literally 2 minutes...', 'Food - Hot Stone Pot with Shrimp/Prawns and Vegetables\n\nDrink - Lychee Dragonfruit Cocktail!']",Marina,37.80059052,-122.4388351
The Melt,Other,2,4,653,"[""The staff here works together in a special kind of way.the man taking orders + must have worked there sense birth (best I've ever seen) .food so good.served..."", 'Lover and me came in after a long day/night in SF. We came in around midnight. This is on Market St so NO PARKING. We parked across the street and in a red...', ""It's been years since I've been to the Melt so I was super excited to come back and see a bunch of different items. \n\nI got the Mac Daddy and it was...""]",South of Market,37.78330994,-122.4084625
Franco's Latin Table,Other,3,4.5,194,"[""During the pandemic, we ordered from Franco's Latin Table a few times. Since then, we've continued. We have never eaten in though. We were irregular patrons..."", 'We had a nice weekend brunch here a few weeks ago, sitting on the patio.  Their dishes skew heavily towards Peruvian, so we were excited to try something...', 'I know there are staffing challenges in the restaurant industry right now but the level of service I experienced was so poor it compelled me to reactivate...']",West Portal,37.74062347,-122.4663391
Harvey's,American (Traditional),2,3.5,860,"['I would definitely come back to this place. \nIt was our first time along with our Canadian friends at Castro District. This was very much recommended by the...', 'Great food and drinks with a fun/friendly staff.   I am a fan of their burgers and also the buffalo chicken salad.    I love the recent changes and new menu...', ""Stopped by Harvey's for lunch with a friend visiting from out of town. Karl (not the fog) was great. Quick with our drink and water orders and overall a joy...""]",Castro,37.76078033,-122.435257
Cinderella Bakery & Cafe,Bakeries,2,4,1239,"[""A note of appreciation for what I've come to embrace as the best lunch in San Francisco. On more weekends than I can count these friendly folks have been..."", ""3.5 stars.\n\nI discovered Cinderella's CHOCOLATE w/ hazelnut cookie at a holiday party in San Francisco on December 20, 2014. No doubt, the cookie monster in..."", 'Wow! This place is always very busy. The first time I did give up standing in a very long line so had to come back the following day when it was more...']",Inner Richmond,37.77745056,-122.4637375
Gary Danko,American (New),4,4.5,5757,"['It\'s been over 10 years since I\'ve dined here but the total experience and stood out so much that when friends came to town and asked for a ""San Francisco...', ""Pretty disappointed, mostly in the food. We've dined at the French laundry and other Michelin starred restaurants in CA and globally and it's quite shocking..."", ""It's been a couple of year since I've been to Gary Danko. My girlfriend and I were staying at the Marriott across the street for Dreamforce and I decided to...""]",Aquatic Park / Ft. Mason,37.80587006,-122.420578
Swan Oyster Depot,Seafood,2,4,3096,"['What a great slice of San Francisco this place is! From every person on staff, the great ambiance and of course the out of this world seafood, l would put a...', ""Food: Everything is fresh and on par with many of the other great restaurants of it's type in the area.\n\nService: My issue was with this aspect..."", 'Although the fish was very fresh the preparations were bland and boring. \n\nThe line to wait for this place is all hype and a tourist trap. Plenty of other...']",Polk Gulch,37.79093933,-122.4209137
Terra Cotta Warrior,Chinese,2,4,643,"['Delicious food, decent service, small portion sizes. I had the tomato egg biang biang noodles and ordered a beef noodle soup to-go, but ended up eating both...', ""Great Chinese food, and a lot of dishes that are not the standards - reflecting the unique cuisine from Xi'an province.\n\nYou should absolutely order some of..."", 'I really wanted to find a spot with biang biang noodles, and Terra Cotta Warrior appeared in my search. \n\nWent on a date with my S.O, we ended up...']",Outer Sunset,37.76102066,-122.4895782
Lime Tree Southeast Asian Kitchen,Other,2,4.5,397,"['Kinda forgot about this place. Came here after a run yesterday. Satisfied all my cravings. \n\n- wings, perfectly crispy w/ a savory sauce that had a hint of...', 'T L D R: \n* Budget friendly\n* Mom and pop shop with casual ambience. Great, seemingly authentic Indonesian food\n* Dishes are very flavorful! My go-to are...', 'Delicious authentic Indonesian sambal terasi (sambal matang)!\nMake sure you ask for it every time you come here to eat.\nPut it on everything.\nI even bought...']",Inner Richmond,37.78274155,-122.4683228
The Buena Vista,Other,2,4,2909,"[""I ordered the crabcake Benedict and it did not disappoint. Honestly one of the best breakfasts is I've had in a while. Our waitress was amazing, drinks were..."", 'The Buena Vista popped on to our radar years ago when we drove by the (rumored to be very haunted!) Hotel Argonaut across the street.  We were in the City...', ""Buena vista is always poppin off! It's a classic SF staple and for good reason.\n\nThey are famous for their Irish Coffee's! Their Irish Coffee's are strong...""]",Aquatic Park / Ft. Mason,37.80656433,-122.4206848
The Rotunda,American (New),3,4,1830,"['Believe all the hype, I would consider The Rotunda one of the best brunch experiences in San Francisco. The restaurant is located on the top floor of Neiman...', 'My wife and I stumbled into the Rotunda on a Monday late morning. We sat at the bar and met Julian. He is amazing, he made us custom drinks based on liquor...', 'I had reservations for high tea/afternoon tea/time.  Tea is only served from 3-3:45 from Thursday - Sunday.  \n\nSCONES\nThey have a sweet scone, raisin topped...']",Downtown / Union Square,37.78741074,-122.4063568
